Year,Vi,Multi-adult,Multi-adult with children,"Multi-adult, 65+",Single,Single with children,"Single, 65+",min,max,Income_band
2014,84000,9436.53500907845,3566.95791106788,3320.94254821696,235.238834528864,53.1129461150849,174.280262804707,"$84,000","$86,000","$84,000-$86,000"
2014,86000,6855.32819109107,3498.84161551413,2596.50556031545,235.238834528893,53.112946115114,174.280262804677,"$86,000","$88,000","$86,000-$88,000"
2014,88000,5634.33014556719,3450.60158855445,1177.23953286675,235.238834528864,53.112946115114,174.280262804707,"$88,000","$90,000","$88,000-$90,000"
2014,90000,7383.57036470692,3450.60158855445,1177.23953286675,235.238834528864,53.1129461150849,174.280262804677,"$90,000","$92,000","$90,000-$92,000"
2014,92000,9684.87255477114,3450.60158855445,1177.23953286675,235.238834528864,53.112946115114,174.280262804677,"$92,000","$94,000","$92,000-$94,000"
2014,94000,10361.4909395953,3450.60158855445,1177.23953286675,235.238834528864,53.112946115114,174.280262804707,"$94,000","$96,000","$94,000-$96,000"
2014,96000,3138.29038741533,3450.60158855468,947.056552399357,235.238834528864,53.1129461150849,174.280262804677,"$96,000","$98,000","$96,000-$98,000"
2014,98000,3138.29038741509,4521.73513864586,929.687132282357,235.238834528893,53.112946115114,174.280262804707,"$98,000","$100,000","$98,000-$100,000"
2014,1e+05,3138.29038741509,4956.96340891882,929.687132282299,235.238834528864,53.112946115114,174.280262804677,"$100,000","$102,000","$100,000-$102,000"
2014,102000,3119.50630427408,4956.96340891905,929.687132282299,235.238834528864,53.1129461150849,174.280262804677,"$102,000","$104,000","$102,000-$104,000"
2014,104000,3100.15524693183,4956.96340891882,929.687132282299,235.238834528864,53.112946115114,174.280262804707,"$104,000","$106,000","$104,000-$106,000"
2014,106000,3100.15524693206,2925.8584402327,765.193710557942,235.238834528864,53.112946115114,174.280262804677,"$106,000","$108,000","$106,000-$108,000"
2014,108000,3100.15524693183,1690.87126921979,424.795637728763,235.238834528864,53.1129461150849,174.280262804677,"$108,000","$110,000","$108,000-$110,000"
2014,110000,3157.38754221238,1690.87126921956,424.795637728705,235.238834528864,53.112946115114,174.280262804707,"$110,000","$112,000","$110,000-$112,000"
2014,112000,3191.72428219253,1690.87126921979,424.795637728763,235.238834528893,53.112946115114,174.280262804677,"$112,000","$114,000","$112,000-$114,000"
2014,114000,3191.72428219253,1690.87126921956,424.795637728763,235.238834528864,53.1129461150849,174.280262804707,"$114,000","$116,000","$114,000-$116,000"
2014,116000,3191.7242821923,1690.87126921956,424.795637728763,235.238834528864,53.112946115114,174.280262804677,"$116,000","$118,000","$116,000-$118,000"
2014,118000,2048.55966209038,1690.87126921979,424.795637728763,235.238834528864,53.112946115114,174.280262804677,"$118,000","$120,000","$118,000-$120,000"
2014,120000,1875.36320498609,1690.87126921956,424.795637728763,235.238834528864,53.1129461150849,174.280262804707,"$120,000","$122,000","$120,000-$122,000"
2014,122000,1875.36320498609,1690.87126921979,424.795637728705,235.238834528864,53.112946115114,174.280262804677,"$122,000","$124,000","$122,000-$124,000"
2014,124000,1875.36320498609,1690.87126921956,424.795637728763,235.238834528864,53.112946115114,174.280262804677,"$124,000","$126,000","$124,000-$126,000"
2014,126000,1875.36320498586,1690.87126921979,424.795637728763,235.238834528893,53.1129461150849,174.280262804707,"$126,000","$128,000","$126,000-$128,000"
2014,128000,1875.36320498609,1690.87126921956,424.795637728763,235.238834528864,53.112946115114,174.280262804677,"$128,000","$130,000","$128,000-$130,000"
2014,130000,1227.89783932408,1497.04127037339,418.142258910579,235.238834528864,53.112946115114,174.280262804707,"$130,000","$132,000","$130,000-$132,000"
2014,132000,512.277220266173,1385.13301204424,315.864036295272,235.238834528864,53.1129461150849,174.280262804677,"$132,000","$134,000","$132,000-$134,000"
2014,134000,512.277220266173,1385.13301204424,315.864036295272,235.238834528864,53.112946115114,174.280262804677,"$134,000","$136,000","$134,000-$136,000"
2014,136000,512.277220266173,1385.13301204424,315.864036295272,235.238834528864,53.112946115114,174.280262804707,"$136,000","$138,000","$136,000-$138,000"
2014,138000,512.277220266173,1385.13301204424,315.864036295272,235.238834528864,53.1129461150849,174.280262804677,"$138,000","$140,000","$138,000-$140,000"
2014,140000,512.277220266173,1385.13301204424,315.864036295214,235.238834528893,53.112946115114,174.280262804707,"$140,000","$142,000","$140,000-$142,000"
2014,142000,512.27722026594,1385.13301204401,315.864036295272,235.238834528864,53.112946115114,174.280262804677,"$142,000","$144,000","$142,000-$144,000"
2014,144000,512.277220266173,1385.13301204424,315.864036295272,235.238834528864,53.1129461150849,174.280262804677,"$144,000","$146,000","$144,000-$146,000"
2014,146000,512.277220266173,1385.13301204424,315.864036295272,235.238834528864,53.112946115114,174.280262804707,"$146,000","$148,000","$146,000-$148,000"
2014,148000,512.277220266173,1385.13301204424,315.864036295272,235.238834528864,53.112946115114,174.280262804677,"$148,000","$150,000","$148,000-$150,000"
2014,150000,512.277220266173,1385.13301204424,315.864036295272,235.238834528864,53.1129461150849,174.280262804677,"$150,000","$152,000","$150,000-$152,000"
2014,152000,512.277220266173,1385.13301204424,315.864036295272,235.238834528893,53.112946115114,174.280262804707,"$152,000","$154,000","$152,000-$154,000"
2014,154000,512.27722026594,1385.13301204401,315.864036295214,235.238834528864,53.112946115114,174.280262804677,"$154,000","$156,000","$154,000-$156,000"
2014,156000,512.277220266173,1385.13301204424,315.864036295272,235.238834528864,53.1129461150849,174.280262804707,"$156,000","$158,000","$156,000-$158,000"
2014,158000,512.277220266173,1385.13301204424,315.864036295272,235.238834528864,53.112946115114,174.280262804677,"$158,000","$160,000","$158,000-$160,000"
2014,160000,,,,,,,"$160,000",Max,">$160,000"
2015,0,24087.1729361532,23245.9659920365,4824.18243803521,2911.97449022565,8725.17116581376,2774.34306816387,Min,"$2,000","<$2,000"
2015,2000,12174.4672751132,19998.4039669537,2880.48767988194,3129.08479288923,3217.76791422032,1870.87946350649,"$2,000","$4,000","$2,000-$4,000"
2015,4000,8330.03414133319,14427.531521327,2513.71051066547,4195.4099136212,6751.27548254745,3120.60163288875,"$4,000","$6,000","$4,000-$6,000"
2015,6000,12107.9660824139,20368.005367319,11644.1483539418,6809.70668761599,9786.75197398396,4042.73322502557,"$6,000","$8,000","$6,000-$8,000"
2015,8000,18713.7659007971,33565.2222329617,18125.7162062691,10427.1449915918,14899.8784239637,3372.39885140612,"$8,000","$10,000","$8,000-$10,000"
2015,10000,21142.9772192945,59480.1974255149,11570.5908449739,11153.6902786807,38052.2988407455,5318.28426584294,"$10,000","$12,000","$10,000-$12,000"
2015,12000,23883.6831026127,76584.8155528791,8452.36132889923,5970.64661563064,37908.5247969539,4871.52611704626,"$12,000","$14,000","$12,000-$14,000"
2015,14000,29038.4885861153,72363.5067514807,14475.2196664836,5221.78719388491,19897.182979753,9661.42291269459,"$14,000","$16,000","$14,000-$16,000"
2015,16000,34984.1757394688,79179.5630770355,16916.0261389831,6761.31954731851,16517.3362090598,25155.7028482592,"$16,000","$18,000","$16,000-$18,000"
2015,18000,22456.1702350793,110264.929834972,42248.7812759724,6108.00795146175,14825.6494299253,33186.7114381518,"$18,000","$20,000","$18,000-$20,000"
2015,20000,40274.7765700569,119192.803151949,51680.4909252217,3694.86665656208,12493.1567726907,14908.1679931726,"$20,000","$22,000","$20,000-$22,000"
2015,22000,34027.0716263749,103793.927361115,25247.0195772025,5222.32724706389,6904.00096321013,10367.1344183847,"$22,000","$24,000","$22,000-$24,000"
2015,24000,38607.5202361456,97426.0508789929,22567.363065445,6570.55317676888,4782.36947682005,6663.29192665956,"$24,000","$26,000","$24,000-$26,000"
2015,26000,27507.3903555395,100601.962510544,25110.9561740003,4536.54910757257,4083.18628862646,4332.42395250601,"$26,000","$28,000","$26,000-$28,000"
2015,28000,53425.1624259934,97686.9868106054,17605.3243517817,6985.30847230389,4489.88290752633,3636.41372249954,"$28,000","$30,000","$28,000-$30,000"
2015,30000,24337.5600849835,80500.0904271049,12724.1124469148,4529.6684258006,2811.7179375274,4323.50412557044,"$30,000","$32,000","$30,000-$32,000"
2015,32000,24321.212270152,81259.9001414534,18069.1803820872,5145.16371731214,2154.52818863245,1727.22506478458,"$32,000","$34,000","$32,000-$34,000"
2015,34000,37172.0611685321,86226.4593114706,18613.5221008665,6288.04078339312,6744.21014257585,1393.13846115014,"$34,000","$36,000","$34,000-$36,000"
2015,36000,39746.7651750802,58429.9439647389,13331.6194935842,6056.27088716658,1172.47746061016,1480.25694000587,"$36,000","$38,000","$36,000-$38,000"
2015,38000,36877.5554972627,57240.0131683066,12539.3758559859,4415.69431033463,1169.63356473125,2180.34119056293,"$38,000","$40,000","$38,000-$40,000"
2015,40000,40113.7549790867,54250.296740565,14847.596708963,5730.22039799724,1060.75273625247,1639.05808521344,"$40,000","$42,000","$40,000-$42,000"
2015,42000,38951.1036395561,76538.1573301901,16179.7038636094,2509.32171862942,1060.75273625247,1104.08281762429,"$42,000","$44,000","$42,000-$44,000"
2015,44000,40930.1409935096,67410.8669035973,10506.8957426949,4542.19742206353,717.423065370473,1822.89325028932,"$44,000","$46,000","$44,000-$46,000"
2015,46000,46395.2988349357,49305.8467887298,6405.00223635917,6495.78573367288,568.113722815382,1814.7946478299,"$46,000","$48,000","$46,000-$48,000"
2015,48000,31196.8125708109,28111.7086862361,10506.3371460182,2383.84615028379,568.113722815382,1617.71887145503,"$48,000","$50,000","$48,000-$50,000"
2015,50000,23833.1407360932,25104.6195257865,7355.29168083798,2015.81092961525,568.113722815382,1739.13080248135,"$50,000","$52,000","$50,000-$52,000"
2015,52000,26024.5405946377,25528.8100008389,7562.26612039143,1740.49250766035,507.314556150464,2327.31420654821,"$52,000","$54,000","$52,000-$54,000"
2015,54000,16902.0598939472,30723.6096829297,8290.77359418047,2295.31115847785,394.003007515887,899.138177226472,"$54,000","$56,000","$54,000-$56,000"
2015,56000,28421.1805597462,18097.3069894768,10082.2278899697,2249.30787740022,394.003007515887,764.438020340167,"$56,000","$58,000","$56,000-$58,000"
2015,58000,31683.4544031932,16668.2363095577,10151.5658044147,1847.37162636692,394.003007515857,1668.27158678489,"$58,000","$60,000","$58,000-$60,000"
2015,60000,29654.9881781411,19998.9129778973,8174.62876542332,2108.48554307988,394.003007515887,1725.54123556364,"$60,000","$62,000","$60,000-$62,000"
2015,62000,31582.3720488129,20714.2860863002,4737.05667721707,1815.97329896057,394.003007515887,2240.27770037076,"$62,000","$64,000","$62,000-$64,000"
2015,64000,15615.511156828,10831.6910874576,3750.41695023875,1642.35910318873,717.609346290614,682.430452059809,"$64,000","$66,000","$64,000-$66,000"
2015,66000,16864.4495821124,11430.5121159556,5392.48099749745,1501.12244281179,2338.82763876161,674.509758775908,"$66,000","$68,000","$66,000-$68,000"
2015,68000,14922.8700955445,12259.6496864059,5533.4376201955,893.574012934667,428.816525737522,606.984810710215,"$68,000","$70,000","$68,000-$70,000"
2015,70000,14523.1620572949,12393.4079396629,3551.07740554464,893.574012934667,428.816525737522,485.215676644119,"$70,000","$72,000","$70,000-$72,000"
2015,72000,21819.9676131875,12240.6660956459,3784.86733137997,1050.40933677275,428.816525737522,485.215676644119,"$72,000","$74,000","$72,000-$74,000"
2015,74000,12710.1821600522,9511.59047177411,4133.7973318951,1004.1832444742,428.816525737522,485.215676644119,"$74,000","$76,000","$74,000-$76,000"
2015,76000,6037.58907549596,9511.59047177411,2629.73198837106,698.988355401409,428.816525737493,241.046165174455,"$76,000","$78,000","$76,000-$78,000"
2015,78000,6403.24251708202,8260.6964341444,2629.73198837112,698.988355401438,148.07875942043,130.446043919452,"$78,000","$80,000","$78,000-$80,000"
2015,80000,11674.7582274792,8111.76675301208,7497.45967883867,734.108783409902,60.5950351717766,130.446043919423,"$80,000","$82,000","$80,000-$82,000"
2015,82000,9116.74334260519,7282.54543085606,4853.94705138163,805.942170503637,60.5950351717766,130.446043919452,"$82,000","$84,000","$82,000-$84,000"
2015,84000,6934.90925029898,5694.159120508,1673.16898346145,805.942170503607,60.5950351717474,130.446043919452,"$84,000","$86,000","$84,000-$86,000"
2015,86000,5989.21406136733,5694.159120508,1673.16898346145,794.788617086946,60.5950351717766,130.446043919423,"$86,000","$88,000","$86,000-$88,000"
2015,88000,5335.11882905569,5694.159120508,2298.20602237387,793.500031536561,60.5950351717766,130.446043919452,"$88,000","$90,000","$88,000-$90,000"
2015,90000,5011.45737740351,3174.3645950784,4071.82897149946,537.373473747313,60.5950351717766,130.446043919452,"$90,000","$92,000","$90,000-$92,000"
2015,92000,4652.6884533558,2142.37435052102,1308.13906948734,192.77804188506,60.5950351717766,130.446043919423,"$92,000","$94,000","$92,000-$94,000"
2015,94000,3544.28595658485,2142.37435052102,958.619492720114,192.77804188506,60.5950351717766,130.446043919452,"$94,000","$96,000","$94,000-$96,000"
2015,96000,3544.28595658485,2142.37435052078,958.619492720231,192.77804188506,60.5950351717766,130.446043919452,"$96,000","$98,000","$96,000-$98,000"
2015,98000,3544.28595658485,2142.37435052102,958.619492720231,192.77804188506,60.5950351717766,130.446043919423,"$98,000","$100,000","$98,000-$100,000"
2015,1e+05,3222.10717697279,2142.37435052102,958.619492720114,192.77804188506,60.5950351717766,130.446043919452,"$100,000","$102,000","$100,000-$102,000"
2015,102000,3149.69019297278,2142.37435052078,1681.65877073852,192.77804188506,60.5950351717474,127.582373976969,"$102,000","$104,000","$102,000-$104,000"
2015,104000,3149.69019297301,2142.37435052102,5035.79115502653,192.77804188506,60.5950351717766,63.4744950831228,"$104,000","$106,000","$104,000-$106,000"
2015,106000,3149.69019297301,2142.37435052102,342.676585136913,192.77804188506,60.5950351717766,63.4744950831228,"$106,000","$108,000","$106,000-$108,000"
2015,108000,3127.11159305135,2085.31334288209,342.676585137029,192.77804188506,60.5950351717766,63.4744950831228,"$108,000","$110,000","$108,000-$110,000"
2015,110000,3126.14520797832,1043.68236704008,342.676585136913,169.36520703361,60.5950351717766,63.4744950831228,"$110,000","$112,000","$110,000-$112,000"
2015,112000,3126.14520797832,1043.68236704008,342.676585137029,102.461722874927,60.5950351717766,63.4744950831228,"$112,000","$114,000","$112,000-$114,000"
2015,114000,2982.25363132311,1043.68236704008,342.676585136913,102.461722874956,60.5950351717766,63.4744950831228,"$114,000","$116,000","$114,000-$116,000"
2015,116000,1138.14606656553,1043.68236704031,342.676585137029,102.461722874956,60.5950351717766,63.4744950831519,"$116,000","$118,000","$116,000-$118,000"
2015,118000,1138.14606656553,1043.68236704008,342.676585137029,102.461722874927,60.5950351717474,63.4744950831228,"$118,000","$120,000","$118,000-$120,000"
2015,120000,1138.14606656553,1043.68236704008,342.676585136913,102.461722874956,60.5950351717766,63.4744950831228,"$120,000","$122,000","$120,000-$122,000"
2015,122000,1138.14606656553,1043.68236704008,342.676585137029,102.461722874956,60.5950351717766,63.4744950831228,"$122,000","$124,000","$122,000-$124,000"
2015,124000,1138.14606656553,1043.68236704008,342.676585136913,102.461722874927,60.5950351717766,63.4744950831228,"$124,000","$126,000","$124,000-$126,000"
2015,126000,1138.14606656553,1043.68236704031,342.676585137029,102.461722874956,60.5950351717766,63.4744950831228,"$126,000","$128,000","$126,000-$128,000"
2015,128000,1138.14606656553,1043.68236704008,342.676585136913,102.461722874956,60.5950351717766,63.4744950831228,"$128,000","$130,000","$128,000-$130,000"
2015,130000,1138.14606656577,1043.68236704008,342.676585137029,102.461722874927,60.5950351717766,63.4744950831228,"$130,000","$132,000","$130,000-$132,000"
2015,132000,1138.14606656553,1043.68236704008,342.676585137029,102.461722874956,60.5950351717766,63.4744950831228,"$132,000","$134,000","$132,000-$134,000"
2015,134000,1138.14606656553,1043.68236704031,342.676585136913,102.461722874956,60.5950351717474,63.4744950831228,"$134,000","$136,000","$134,000-$136,000"
2015,136000,1133.80412303796,1043.68236704008,312.534370215959,102.461722874927,60.5950351717766,63.4744950831228,"$136,000","$138,000","$136,000-$138,000"
2015,138000,1127.21261398983,1043.68236704008,253.439876192948,102.461722874956,60.5950351717766,63.4744950831228,"$138,000","$140,000","$138,000-$140,000"
2015,140000,1127.2126139896,1043.68236704008,253.439876192948,102.461722874956,60.5950351717766,63.4744950831228,"$140,000","$142,000","$140,000-$142,000"
2015,142000,1127.21261398983,1043.68236704031,253.439876192948,102.461722874927,60.5950351717766,63.4744950831228,"$142,000","$144,000","$142,000-$144,000"
2015,144000,1127.2126139896,1043.68236704008,253.439876192948,102.461722874956,60.5950351717766,63.4744950831519,"$144,000","$146,000","$144,000-$146,000"
2015,146000,1127.21261398983,1043.68236704008,253.439876192948,102.461722874956,60.5950351717766,63.4744950831228,"$146,000","$148,000","$146,000-$148,000"
2015,148000,1127.2126139896,1707.75693406956,253.439876192948,138.847238933726,60.5950351717766,63.4744950831228,"$148,000","$150,000","$148,000-$150,000"
2015,150000,1127.21261398983,3957.61480619246,253.439876192948,382.056088640762,60.5950351717474,63.4744950831228,"$150,000","$152,000","$150,000-$152,000"
2015,152000,1127.21261398983,3957.61480619269,253.439876192948,382.056088640762,60.5950351717766,63.4744950831228,"$152,000","$154,000","$152,000-$154,000"
2015,154000,1127.2126139896,3957.61480619246,253.439876192948,382.056088640733,60.5950351717766,63.4744950831228,"$154,000","$156,000","$154,000-$156,000"
2015,156000,1127.21261398983,3957.61480619269,253.439876192948,382.056088640762,60.5950351717766,63.4744950831228,"$156,000","$158,000","$156,000-$158,000"
2015,158000,641.665743242484,3957.61480619246,253.439876192948,382.056088640762,60.5950351717766,63.4744950831228,"$158,000","$160,000","$158,000-$160,000"
2015,160000,,,,,,,"$160,000",Max,">$160,000"
2016,0,13524.2318160978,24155.8787240832,6913.41390121863,3070.64331984902,16180.6003723192,2136.19257517163,Min,"$2,000","<$2,000"
2016,2000,8472.12046320505,16943.5625835969,2217.49491107203,3070.64331984902,6810.45654477357,2136.19257517163,"$2,000","$4,000","$2,000-$4,000"
2016,4000,13959.8741680944,15293.4111624334,2217.49491107204,3070.64331984902,10290.4263153945,2136.19257517163,"$4,000","$6,000","$4,000-$6,000"
2016,6000,18421.0054309178,22064.3940805822,5505.84134989938,7038.42917415383,20170.9619859332,2136.19257517163,"$6,000","$8,000","$6,000-$8,000"
2016,8000,7145.98196585222,35023.9113706466,8326.13797193634,6749.74123872274,15713.7406871784,3252.58774346282,"$8,000","$10,000","$8,000-$10,000"
2016,10000,17103.1603040826,40042.245387029,8902.92133040302,7061.9045718809,23172.0075247211,3928.00443763507,"$10,000","$12,000","$10,000-$12,000"
2016,12000,22229.6911064279,70179.7345007286,12948.9915122023,8933.81960466935,22515.0193210805,5002.34289447123,"$12,000","$14,000","$12,000-$14,000"
2016,14000,37935.6217090744,60201.3451910409,10508.1159568355,6568.43109784433,19489.7299160863,10298.728461745,"$14,000","$16,000","$14,000-$16,000"
2016,16000,28912.8595132952,84402.2187239684,13998.948957101,5037.98088977317,15354.9568065266,16832.2436647,"$16,000","$18,000","$16,000-$18,000"
2016,18000,29023.8102400323,88258.9374255152,33590.7166958748,4609.87464573848,12044.520002488,23315.0937998976,"$18,000","$20,000","$18,000-$20,000"
2016,20000,17351.0817249338,98354.8616612732,36963.1377675838,5136.96675319057,9295.23958247641,20934.3048987027,"$20,000","$22,000","$20,000-$22,000"
2016,22000,18283.823081604,104835.860370306,49134.6642796655,5319.93852799712,9652.66525319166,19050.2043602035,"$22,000","$24,000","$22,000-$24,000"
2016,24000,43018.8095764267,93136.6422128094,36575.0625760093,6802.22452871551,5774.9261580334,7036.32316085776,"$24,000","$26,000","$24,000-$26,000"
2016,26000,36256.6476374855,124138.381355163,24773.2458108427,6979.72294236498,3738.18936744489,5589.83228495675,"$26,000","$28,000","$26,000-$28,000"
2016,28000,50655.5335171693,108583.365049143,22359.058168487,6517.54941501429,3738.18936744489,4642.6432257111,"$28,000","$30,000","$28,000-$30,000"
2016,30000,36211.4740931477,107781.890317019,26418.2953229285,5031.57378118734,3904.2859519443,4009.38035614413,"$30,000","$32,000","$30,000-$32,000"
2016,32000,51130.2361413883,128196.653479042,13765.0734386932,4722.69072182768,4023.02980965737,3287.62495614163,"$32,000","$34,000","$32,000-$34,000"
2016,34000,48076.0354302999,111005.981791087,23050.3558695392,4266.59971796777,4023.0298096574,3287.62495614163,"$34,000","$36,000","$34,000-$36,000"
2016,36000,24112.9192507863,68344.5780383109,18590.3227620349,4144.7176669077,1243.02271332699,2762.29384241279,"$36,000","$38,000","$36,000-$38,000"
2016,38000,26785.4392147149,55699.3916598591,18155.4997019931,3659.0813508025,186.311516562622,2444.86760468621,"$38,000","$40,000","$38,000-$40,000"
2016,40000,42644.4384314412,41745.4460993279,20582.6489651407,3659.08135080252,186.311516562651,2444.86760468618,"$40,000","$42,000","$40,000-$42,000"
2016,42000,25811.2428779579,58599.8508880332,15172.8368200177,3561.6654640105,186.311516562651,2444.86760468618,"$42,000","$44,000","$42,000-$44,000"
2016,44000,35750.5316317893,58631.7240427977,12653.3259749447,3504.86225532461,186.311516562651,2089.51009277595,"$44,000","$46,000","$44,000-$46,000"
2016,46000,30966.068528575,37583.4722683053,12198.2157973644,3504.86225532464,186.311516562622,2000.12036232333,"$46,000","$48,000","$46,000-$48,000"
2016,48000,39083.9466500779,47905.1218376779,11918.5955425372,3923.29858327936,186.311516562651,2000.1203623233,"$48,000","$50,000","$48,000-$50,000"
2016,50000,36241.9576254844,46034.985504386,16362.4892284168,3945.46829754836,186.311516562651,2000.12036232333,"$50,000","$52,000","$50,000-$52,000"
2016,52000,28589.0347436883,32361.4596191619,6277.16345261969,3090.45303206696,186.311516562651,1972.60772723754,"$52,000","$54,000","$52,000-$54,000"
2016,54000,42956.6788036914,37285.9901836154,6634.88291863917,2438.04566420364,186.311516562622,1778.76440586575,"$54,000","$56,000","$54,000-$56,000"
2016,56000,26065.1024887997,22708.1548695853,7306.02620086551,2438.04566420364,186.311516562651,1778.76440586572,"$56,000","$58,000","$56,000-$58,000"
2016,58000,32641.0429994493,24372.5667613256,9190.2646548585,2438.04566420364,186.311516562651,1778.76440586575,"$58,000","$60,000","$58,000-$60,000"
2016,60000,25130.2109261393,13993.7876386924,9273.90351138217,2737.85249398413,186.311516562651,1778.76440586572,"$60,000","$62,000","$60,000-$62,000"
2016,62000,20217.2344016451,15230.3425926985,4494.51170943544,2859.32605253003,186.311516562622,1778.76440586575,"$62,000","$64,000","$62,000-$64,000"
2016,64000,13199.9022688435,13521.5870939759,7179.12681435928,2859.32605253,186.311516562651,404.606406954874,"$64,000","$66,000","$64,000-$66,000"
2016,66000,19839.7643033608,10222.6186777907,6937.74936236686,2488.85195312722,186.311516562651,195.329499974556,"$66,000","$68,000","$66,000-$68,000"
2016,68000,18400.6909619168,8918.87514503836,6975.39289630624,1985.91307140247,186.311516562651,195.329499974556,"$68,000","$70,000","$68,000-$70,000"
2016,70000,15366.4551423112,6211.84951226832,8950.03551582561,1985.91307140249,186.311516562622,195.329499974556,"$70,000","$72,000","$70,000-$72,000"
2016,72000,14170.9990902573,6211.84951226856,5506.14792177861,1985.91307140247,186.311516562651,195.329499974556,"$72,000","$74,000","$72,000-$74,000"
2016,74000,10657.3793935198,6211.84951226856,2728.28580216831,1985.91307140247,186.311516562651,195.329499974556,"$74,000","$76,000","$74,000-$76,000"
2016,76000,12407.196747181,10890.0199367376,2956.56651282869,769.747083578142,186.311516562651,195.329499974556,"$76,000","$78,000","$76,000-$78,000"
2016,78000,8356.97185511165,11000.9547923708,5962.41132515262,225.46925022846,186.311516562622,195.329499974556,"$78,000","$80,000","$78,000-$80,000"
2016,80000,9899.54397645197,5441.51566175418,2472.17517560616,225.469250228489,186.311516562651,195.329499974556,"$80,000","$82,000","$80,000-$82,000"
2016,82000,8756.7611767822,5441.51566175418,2472.17517560616,225.46925022846,186.311516562651,195.329499974585,"$82,000","$84,000","$82,000-$84,000"
2016,84000,7790.82010412007,5441.51566175418,2888.46707349387,225.469250228489,186.311516562651,195.329499974556,"$84,000","$86,000","$84,000-$86,000"
2016,86000,5996.38244520687,4911.80317384051,3066.40504119231,225.46925022846,186.311516562622,195.329499974556,"$86,000","$88,000","$86,000-$88,000"
2016,88000,6156.43773351563,2209.40886432328,2414.73746815778,225.469250228489,186.311516562651,195.329499974556,"$88,000","$90,000","$88,000-$90,000"
2016,90000,7889.02596115926,2209.40886432352,2182.60349719063,225.46925022846,186.311516562651,195.329499974556,"$90,000","$92,000","$90,000-$92,000"
2016,92000,7041.564826424,2209.40886432352,2182.60349719063,225.46925022846,186.311516562622,195.329499974556,"$92,000","$94,000","$92,000-$94,000"
2016,94000,6264.40576760122,2209.40886432328,3121.74321517174,225.469250228489,186.311516562651,195.329499974556,"$94,000","$96,000","$94,000-$96,000"
2016,96000,4570.42396399332,2209.40886432352,2992.2256378571,225.46925022846,186.311516562651,195.329499974556,"$96,000","$98,000","$96,000-$98,000"
2016,98000,3203.21320161526,2209.40886432328,769.704947704566,225.469250228489,186.311516562651,195.329499974556,"$98,000","$100,000","$98,000-$100,000"
2016,1e+05,3203.21320161526,2209.40886432352,769.704947704682,225.46925022846,186.311516562622,195.329499974556,"$100,000","$102,000","$100,000-$102,000"
2016,102000,3203.21320161549,2209.40886432352,769.704947704682,225.469250228489,186.311516562651,195.329499974556,"$102,000","$104,000","$102,000-$104,000"
2016,104000,6467.14252971206,2209.40886432328,769.704947704566,225.46925022846,186.311516562651,195.329499974556,"$104,000","$106,000","$104,000-$106,000"
2016,106000,7046.41314143152,2075.2854017599,769.704947704682,225.469250228489,186.311516562651,195.329499974556,"$106,000","$108,000","$106,000-$108,000"
2016,108000,1797.63170551695,1984.26395148388,769.704947704566,225.46925022846,186.311516562622,195.329499974556,"$108,000","$110,000","$108,000-$110,000"
2016,110000,1797.63170551718,1984.26395148388,769.704947704682,225.469250228489,186.311516562651,195.329499974556,"$110,000","$112,000","$110,000-$112,000"
2016,112000,1797.63170551695,1984.26395148411,669.327200626838,225.46925022846,186.311516562651,195.329499974556,"$112,000","$114,000","$112,000-$114,000"
2016,114000,1797.63170551718,1984.26395148388,354.655460158945,225.469250228489,186.311516562651,195.329499974556,"$114,000","$116,000","$114,000-$116,000"
2016,116000,1797.63170551718,1984.26395148411,354.655460158945,225.46925022846,186.311516562622,195.329499974556,"$116,000","$118,000","$116,000-$118,000"
2016,118000,1797.63170551695,1984.26395148388,354.655460158945,225.469250228489,186.311516562651,195.329499974556,"$118,000","$120,000","$118,000-$120,000"
2016,120000,1566.85912465793,1984.26395148388,354.655460158945,225.46925022846,186.311516562651,195.329499974556,"$120,000","$122,000","$120,000-$122,000"
2016,122000,949.608248859644,1984.26395148411,354.655460158945,225.469250228489,186.311516562651,195.329499974556,"$122,000","$124,000","$122,000-$124,000"
2016,124000,949.608248859411,1984.26395148388,354.655460159061,225.46925022846,186.311516562622,195.329499974556,"$124,000","$126,000","$124,000-$126,000"
2016,126000,949.608248859411,1984.26395148411,354.655460158945,225.46925022846,186.311516562651,195.329499974556,"$126,000","$128,000","$126,000-$128,000"
2016,128000,949.608248859411,1364.30952701857,354.655460158945,225.469250228489,186.311516562651,195.329499974556,"$128,000","$130,000","$128,000-$130,000"
2016,130000,949.608248859644,1326.06560309371,354.655460158945,225.46925022846,186.311516562651,195.329499974556,"$130,000","$132,000","$130,000-$132,000"
2016,132000,949.608248859411,1326.06560309371,354.655460158945,225.469250228489,186.311516562622,195.329499974556,"$132,000","$134,000","$132,000-$134,000"
2016,134000,949.608248859411,1326.06560309371,354.655460158945,225.46925022846,186.311516562651,195.329499974585,"$134,000","$136,000","$134,000-$136,000"
2016,136000,949.608248859411,1326.06560309371,354.655460159061,225.469250228489,186.311516562651,195.329499974556,"$136,000","$138,000","$136,000-$138,000"
2016,138000,949.608248859644,1326.06560309371,354.655460158945,225.46925022846,186.311516562651,195.329499974556,"$138,000","$140,000","$138,000-$140,000"
