Year,Vi,Multi-adult,Multi-adult with children,"Multi-adult, 65+",Single,Single with children,"Single, 65+",min,max,Income_band
2014,90000,9396.86069535417,5659.57445276366,2671.85587693105,917.065091566124,67.9879554240615,163.956233017962,"$90,000","$92,000","$90,000-$92,000"
2014,92000,8867.82228215272,5659.57445276366,1725.86003194097,981.973907321313,67.9879554240615,163.956233017932,"$92,000","$94,000","$92,000-$94,000"
2014,94000,9454.40312109201,5659.57445276366,1725.86003194097,982.593033715384,67.9879554240615,163.956233017932,"$94,000","$96,000","$94,000-$96,000"
2014,96000,9731.42202998896,4852.5114990708,1660.63452187984,983.822966173117,67.9879554240324,163.956233017962,"$96,000","$98,000","$96,000-$98,000"
2014,98000,5629.36614644015,4411.72103782906,1146.87011302309,887.483713641937,67.9879554240615,163.956233017932,"$98,000","$100,000","$98,000-$100,000"
2014,1e+05,5311.02052178118,4411.72103782906,1146.87011302303,502.855093288206,67.9879554240615,163.956233017962,"$100,000","$102,000","$100,000-$102,000"
2014,102000,6094.71835225192,4411.72103782906,1146.87011302309,502.855093288206,67.9879554240615,163.956233017932,"$102,000","$104,000","$102,000-$104,000"
2014,104000,6361.93719395692,4411.72103782906,1146.87011302303,502.855093288177,67.9879554240324,163.956233017932,"$104,000","$106,000","$104,000-$106,000"
2014,106000,5244.46265297639,3462.16125182342,1000.52750563755,502.438861515868,67.9879554240615,118.420169436518,"$106,000","$108,000","$106,000-$108,000"
2014,108000,5152.49117724807,3424.15440428304,868.788837008178,485.619466366159,67.9879554240615,65.0033390552271,"$108,000","$110,000","$108,000-$110,000"
2014,110000,5881.38359894371,3424.1544042828,868.788837008236,485.619466366188,67.9879554240615,65.0033390552562,"$110,000","$112,000","$110,000-$112,000"
2014,112000,6233.03880029009,3424.15440428304,868.788837008178,485.619466366188,67.9879554240324,65.0033390552271,"$112,000","$114,000","$112,000-$114,000"
2014,114000,3495.14186139288,3424.15440428304,868.788837008236,485.619466366188,67.9879554240615,65.0033390552562,"$114,000","$116,000","$114,000-$116,000"
2014,116000,2874.11847141152,3424.15440428304,868.788837008178,382.688857418892,67.9879554240615,65.0033390552271,"$116,000","$118,000","$116,000-$118,000"
2014,118000,2874.11847141129,1621.75437227474,712.375943122665,338.528649224172,67.9879554240615,65.0033390552271,"$118,000","$120,000","$118,000-$120,000"
2014,120000,2874.11847141129,1475.58812912996,537.302208369772,338.528649224201,67.9879554240324,65.0033390552562,"$120,000","$122,000","$120,000-$122,000"
2014,122000,2366.07002311014,1475.58812912973,537.302208369772,338.528649224172,67.9879554240615,65.0033390552271,"$122,000","$124,000","$122,000-$124,000"
2014,124000,2224.91451596236,1475.58812912973,537.302208369831,338.528649224172,67.9879554240615,65.0033390552562,"$124,000","$126,000","$124,000-$126,000"
2014,126000,2224.91451596236,1475.58812912973,537.302208369772,338.528649224201,67.9879554240615,65.0033390552271,"$126,000","$128,000","$126,000-$128,000"
2014,128000,2224.91451596236,1475.58812912996,537.302208369772,218.401959688897,67.9879554240615,65.0033390552562,"$128,000","$130,000","$128,000-$130,000"
2014,130000,2224.91451596236,1475.58812912973,537.302208369772,96.56236664264,67.9879554240324,65.0033390552271,"$130,000","$132,000","$130,000-$132,000"
2014,132000,2060.53309704806,1475.58812912973,537.302208369831,96.56236664264,67.9879554240615,65.0033390552271,"$132,000","$134,000","$132,000-$134,000"
2014,134000,1938.22732387949,1475.58812912996,537.302208369772,96.5623666426109,67.9879554240615,65.0033390552562,"$134,000","$136,000","$134,000-$136,000"
2014,136000,1938.22732387972,1475.58812912973,537.302208369772,96.56236664264,67.9879554240615,65.0033390552271,"$136,000","$138,000","$136,000-$138,000"
2014,138000,1938.22732387949,1475.58812912973,506.675038400746,96.56236664264,67.9879554240324,65.0033390552562,"$138,000","$140,000","$138,000-$140,000"
2014,140000,1938.22732387949,1475.58812912996,492.40775348054,96.5623666426109,67.9879554240615,65.0033390552271,"$140,000","$142,000","$140,000-$142,000"
2014,142000,1938.22732387972,1475.58812912973,492.407753480598,96.56236664264,67.9879554240615,65.0033390552562,"$142,000","$144,000","$142,000-$144,000"
2014,144000,1217.28419419844,1475.58812912973,492.40775348054,96.56236664264,67.9879554240615,65.0033390552271,"$144,000","$146,000","$144,000-$146,000"
2014,146000,723.888182934839,2862.75100866356,492.407753480598,96.5623666426109,67.9879554240324,65.0033390552271,"$146,000","$148,000","$146,000-$148,000"
2014,148000,723.888182934839,2988.28371589654,492.40775348054,96.56236664264,67.9879554240615,65.0033390552562,"$148,000","$150,000","$148,000-$150,000"
2014,150000,723.888182934839,2988.28371589654,492.407753480598,96.56236664264,67.9879554240615,65.0033390552271,"$150,000","$152,000","$150,000-$152,000"
2014,152000,723.888182934839,2988.28371589654,492.407753480598,96.5623666426109,67.9879554240615,65.0033390552562,"$152,000","$154,000","$152,000-$154,000"
2014,154000,723.888182934839,2988.28371589654,492.407753480482,96.56236664264,67.9879554240324,65.0033390552271,"$154,000","$156,000","$154,000-$156,000"
2014,156000,723.888182934839,2988.28371589654,492.407753480598,96.56236664264,67.9879554240615,65.0033390552562,"$156,000","$158,000","$156,000-$158,000"
2014,158000,723.888182934839,2988.28371589654,492.407753480598,96.5623666426109,67.9879554240615,65.0033390552271,"$158,000","$160,000","$158,000-$160,000"
2014,160000,17683.0162773253,0,0,2703.6251043641,0,0,"$160,000",Max,">$160,000"
2015,0,7872.52945041202,10528.509760536,3352.71376114271,4874.30286880297,1559.89351094148,2802.53870185566,Min,"$2,000","<$2,000"
2015,2000,7687.17828603945,10553.992997275,2797.11225302011,1838.33202670003,1910.50682229942,932.372684982236,"$2,000","$4,000","$2,000-$4,000"
2015,4000,7494.99768760237,12486.6286084016,1536.13210957692,1856.82268561985,2115.67682363559,617.211393244584,"$4,000","$6,000","$4,000-$6,000"
2015,6000,7456.41208601805,12473.3651724828,1536.13210957692,1716.80526842771,1755.03614045962,617.211393244584,"$6,000","$8,000","$6,000-$8,000"
2015,8000,8401.48016432471,12447.3437346455,1536.13210957691,2053.39929005628,2676.08220910525,647.169515672626,"$8,000","$10,000","$8,000-$10,000"
2015,10000,11083.3725465062,24190.2755243397,10665.5989259865,2574.46215612219,5532.187701655,667.65667527527,"$10,000","$12,000","$10,000-$12,000"
2015,12000,12841.5406271465,28370.7301402322,7728.60580293786,5062.02265430594,7884.9809657763,667.656675275268,"$12,000","$14,000","$12,000-$14,000"
2015,14000,11383.4844490017,43273.6920478989,5913.30807735538,6048.24225578428,16783.2104509464,1400.29835560053,"$14,000","$16,000","$14,000-$16,000"
2015,16000,13987.8393128217,40599.7527802876,6356.55520412796,7809.34585414827,20782.6465869947,3202.90807068968,"$16,000","$18,000","$16,000-$18,000"
2015,18000,16684.7305763083,60533.5557089459,10388.0909404082,8394.30790934443,26499.2940949181,3855.62915852287,"$18,000","$20,000","$18,000-$20,000"
2015,20000,20571.1315642776,59990.7218872875,27235.3045291645,6661.86646136276,23147.6102673282,65063.9326706109,"$20,000","$22,000","$20,000-$22,000"
2015,22000,20553.818826333,69469.6225230036,83915.3558401381,5577.11998633532,20479.8601287354,21278.9395498303,"$22,000","$24,000","$22,000-$24,000"
2015,24000,19858.9644900111,97395.9835867559,33428.4409291884,4542.36173181655,15861.3151248007,8602.47203694491,"$24,000","$26,000","$24,000-$26,000"
2015,26000,22022.0747346953,90577.245159653,27760.7514823272,4110.4705369431,14856.1027541258,7084.34270001392,"$26,000","$28,000","$26,000-$28,000"
2015,28000,23816.1514435282,90503.4194787283,22226.4953851547,4634.00485626957,13959.3887016846,5561.83875539423,"$28,000","$30,000","$28,000-$30,000"
2015,30000,26999.8684786543,93286.9807786662,19215.6525313309,3593.6312193771,8611.34337550315,5159.33575598133,"$30,000","$32,000","$30,000-$32,000"
2015,32000,27970.4597593128,99601.4401150249,16363.6946612895,4044.83685428563,8860.68294819491,3725.75349110903,"$32,000","$34,000","$32,000-$34,000"
2015,34000,27575.7733727942,93072.5860166545,17910.7035923433,3616.11830148195,7349.24149610265,3110.36203822095,"$34,000","$36,000","$34,000-$36,000"
2015,36000,32486.4512762116,87147.0042501101,17722.3557427423,4790.42952348095,6293.39045903538,2590.67029604508,"$36,000","$38,000","$36,000-$38,000"
2015,38000,29681.8694038553,98821.821916365,12987.694378056,6324.58716669014,4773.49715084452,2301.49095904315,"$38,000","$40,000","$38,000-$40,000"
2015,40000,33096.6010255322,90002.781300698,13150.6651882146,6370.81140139893,3296.77508769231,2060.67918601082,"$40,000","$42,000","$40,000-$42,000"
2015,42000,39389.2156051782,72978.7120505257,16038.6889252936,5488.65557703815,3517.74236606073,1732.33322948852,"$42,000","$44,000","$42,000-$44,000"
2015,44000,33333.2150452928,67818.1550941137,15625.1449824447,6112.02786429733,3746.18775313572,1793.79591987238,"$44,000","$46,000","$44,000-$46,000"
2015,46000,36030.0727564948,72590.7104093258,14873.9176505996,5554.08778202866,2655.92568277603,1398.82466190818,"$46,000","$48,000","$46,000-$48,000"
2015,48000,34540.330696399,54288.0908225784,12930.3746373832,4919.73178168468,1433.39597675181,1065.47432598786,"$48,000","$50,000","$48,000-$50,000"
2015,50000,29659.3850928615,57486.9132196675,11598.8463123838,5947.76644075928,1135.06667567618,1187.54689999786,"$50,000","$52,000","$50,000-$52,000"
2015,52000,39735.1648588048,50887.6532823846,12338.073581661,3806.58681339401,933.467592752975,1437.2727190656,"$52,000","$54,000","$52,000-$54,000"
2015,54000,36738.9139731342,51475.7875199188,12232.2851855825,4731.61245933725,933.467592752975,1681.5699313299,"$54,000","$56,000","$54,000-$56,000"
2015,56000,32946.3991892742,38137.274863591,9544.18748753064,4888.52317170333,728.064466504846,1376.80746221912,"$56,000","$58,000","$56,000-$58,000"
2015,58000,33693.8911145626,37639.3409482485,8476.65146659833,3662.67369447812,724.477011513809,1013.07725829937,"$58,000","$60,000","$58,000-$60,000"
2015,60000,32579.3754303716,30276.9710886437,8027.48772483616,3959.5115940707,724.47701151378,1837.84360578191,"$60,000","$62,000","$60,000-$62,000"
2015,62000,29949.557388364,29108.4021770051,9615.48275341518,3115.03646593401,618.602487593744,1248.6235609999,"$62,000","$64,000","$62,000-$64,000"
2015,64000,23448.9571014752,35072.3091015879,6977.019252698,3792.14298020987,552.29184899418,1437.19530360165,"$64,000","$66,000","$64,000-$66,000"
2015,66000,32015.2560710178,23656.9267926801,6847.35644187708,2746.85265462103,552.29184899418,1272.9925537876,"$66,000","$68,000","$66,000-$68,000"
2015,68000,26782.2248793423,20952.1187740762,6854.53788433608,2649.26710069229,552.29184899418,773.60138449393,"$68,000","$70,000","$68,000-$70,000"
2015,70000,24887.331966011,19965.439777134,4931.9281030451,2041.35522320805,508.264385430492,750.140289541858,"$70,000","$72,000","$70,000-$72,000"
2015,72000,27283.5379240612,12662.5414543885,4845.10504134413,2745.62517870255,328.726815311995,660.892537194624,"$72,000","$74,000","$72,000-$74,000"
2015,74000,24506.565234911,14680.9149420504,6078.87397410732,1904.87328276312,328.726815311995,660.892537194653,"$74,000","$76,000","$74,000-$76,000"
2015,76000,20137.7439075322,14563.3824805485,4728.74765000283,1691.49359956975,328.726815311995,515.61915665766,"$76,000","$78,000","$76,000-$78,000"
2015,78000,16087.3624640296,13136.4319080478,4327.4569615415,1389.95911296166,328.726815311995,408.398373629985,"$78,000","$80,000","$78,000-$80,000"
2015,80000,15936.5778872517,10681.0484224905,3881.29889524885,1365.93547377313,328.726815311995,408.398373630014,"$80,000","$82,000","$80,000-$82,000"
2015,82000,18754.066099609,9999.38689227705,3557.21245947108,1336.42855829292,328.726815311995,408.398373629985,"$82,000","$84,000","$82,000-$84,000"
2015,84000,15019.7059875206,9364.45332806092,3248.24138858041,1045.93874149673,328.726815311995,405.551951552712,"$84,000","$86,000","$84,000-$86,000"
2015,86000,10917.6030934999,9079.96294541773,2954.61514022411,1180.91499126193,263.823722995759,399.356589254574,"$86,000","$88,000","$86,000-$88,000"
2015,88000,12376.7800605617,7846.2940491559,1783.25042822619,1748.3675355021,244.911337496218,399.356589254545,"$88,000","$90,000","$88,000-$90,000"
2015,90000,13399.2285736699,5888.91798192007,1783.25042822619,826.459827647341,244.911337496218,399.356589254574,"$90,000","$92,000","$90,000-$92,000"
2015,92000,13026.2711797589,5888.9179819203,1779.8326884883,826.459827647312,244.911337496218,399.356589254574,"$92,000","$94,000","$92,000-$94,000"
2015,94000,11417.0908503574,5888.9179819203,1217.91941430559,745.905152022053,244.911337496189,123.327748909709,"$94,000","$96,000","$94,000-$96,000"
2015,96000,8471.968994122,5570.69798825053,1217.91941430571,711.482420930406,244.911337496218,111.165868500364,"$96,000","$98,000","$96,000-$98,000"
2015,98000,5743.90635417425,5507.43614581274,1217.91941430559,711.482420930406,244.911337496218,111.165868500364,"$98,000","$100,000","$98,000-$100,000"
2015,1e+05,5697.28830743511,5507.43614581251,1217.91941430559,542.715585158032,244.911337496218,111.165868500364,"$100,000","$102,000","$100,000-$102,000"
2015,102000,5504.4704709833,5419.05405096128,1438.06430093665,527.578689727146,244.911337496189,111.165868500364,"$102,000","$104,000","$102,000-$104,000"
2015,104000,5498.71663119737,3029.48790865764,1860.95156645845,527.578689727146,244.911337496218,111.165868500364,"$104,000","$106,000","$104,000-$106,000"
2015,106000,5346.63102275995,3029.48790865787,1860.95156645845,507.153869062371,120.006311513629,111.165868500364,"$106,000","$108,000","$106,000-$108,000"
2015,108000,5346.63102275995,3029.48790865764,1652.26863916731,403.563823205914,91.0054950236809,111.165868500364,"$108,000","$110,000","$108,000-$110,000"
2015,110000,3935.47382180626,3029.48790865787,1141.73335103015,403.563823205914,91.0054950236809,111.165868500364,"$110,000","$112,000","$110,000-$112,000"
2015,112000,3614.07369579957,3029.48790865764,1141.73335103027,403.563823205885,91.0054950236809,111.165868500364,"$112,000","$114,000","$112,000-$114,000"
2015,114000,3614.0736957998,3029.48790865787,1141.73335103015,403.563823205914,91.0054950236809,111.165868500364,"$114,000","$116,000","$114,000-$116,000"
2015,116000,3098.22362264898,2800.11844592006,1141.73335103027,396.136985509103,91.00549502371,111.165868500364,"$116,000","$118,000","$116,000-$118,000"
2015,118000,2635.8704111143,1267.95230605896,880.685717050103,374.823236769036,91.0054950236809,111.165868500364,"$118,000","$120,000","$118,000-$120,000"
2015,120000,2635.87041111453,1267.95230605872,313.695608978393,374.823236769007,91.0054950236809,111.165868500335,"$120,000","$122,000","$120,000-$122,000"
2015,122000,2635.8704111143,1267.95230605896,313.695608978276,374.823236769036,91.0054950236809,111.165868500364,"$122,000","$124,000","$122,000-$124,000"
2015,124000,2627.04676378844,1267.95230605872,313.695608978393,374.823236769007,91.0054950236809,107.921359911037,"$124,000","$126,000","$124,000-$126,000"
2015,126000,2201.08697011531,1267.95230605896,313.695608978276,374.823236769036,91.0054950236809,100.545994218992,"$126,000","$128,000","$126,000-$128,000"
2015,128000,2201.08697011555,1267.95230605896,313.695608978393,204.340121989313,91.0054950236809,100.545994218992,"$128,000","$130,000","$128,000-$130,000"
2015,130000,2201.08697011531,1267.95230605872,313.695608978276,200.133488025749,91.0054950236809,100.545994218963,"$130,000","$132,000","$130,000-$132,000"
2015,132000,2201.08697011555,1267.95230605896,313.695608978393,200.133488025749,91.0054950236809,100.545994218992,"$132,000","$134,000","$132,000-$134,000"
2015,134000,2201.08697011531,1267.95230605872,313.695608978276,200.13348802572,91.0054950236809,100.545994218992,"$134,000","$136,000","$134,000-$136,000"
2015,136000,1523.03222424327,1267.95230605896,313.695608978393,200.133488025749,91.0054950236809,100.545994218992,"$136,000","$138,000","$136,000-$138,000"
2015,138000,1112.6485422682,1267.95230605896,313.695608978276,200.13348802572,91.0054950236809,100.545994218992,"$138,000","$140,000","$138,000-$140,000"
2015,140000,1112.6485422682,1267.95230605872,313.695608978393,200.133488025749,91.0054950236809,100.545994218992,"$140,000","$142,000","$140,000-$142,000"
2015,142000,1112.6485422682,1267.95230605896,313.695608978276,200.133488025749,91.0054950236809,100.545994218963,"$142,000","$144,000","$142,000-$144,000"
2015,144000,1112.64854226797,1267.95230605872,313.695608978393,200.13348802572,91.0054950236809,100.545994218992,"$144,000","$146,000","$144,000-$146,000"
2015,146000,1112.6485422682,1267.95230605896,313.695608978276,190.616807096812,91.0054950236809,100.545994218992,"$146,000","$148,000","$146,000-$148,000"
2015,148000,1112.6485422682,1267.95230605872,313.695608978393,84.811440940015,91.0054950236809,100.545994218992,"$148,000","$150,000","$148,000-$150,000"
2015,150000,1112.6485422682,3318.78190019331,313.695608978276,84.811440940015,91.0054950236809,100.545994218992,"$150,000","$152,000","$150,000-$152,000"
2015,152000,1112.6485422682,4517.22029912262,313.695608978393,84.811440940015,91.0054950236809,100.545994218992,"$152,000","$154,000","$152,000-$154,000"
2015,154000,1112.64854226797,4517.22029912262,784.599791154265,84.8114409400441,91.0054950236809,100.545994218963,"$154,000","$156,000","$154,000-$156,000"
2015,156000,1112.6485422682,4517.22029912286,2571.83950299746,84.811440940015,91.0054950236809,100.545994218992,"$156,000","$158,000","$156,000-$158,000"
2015,158000,642.48567303177,4517.22029912262,2571.83950299746,84.811440940015,91.0054950236809,100.545994218992,"$158,000","$160,000","$158,000-$160,000"
2015,160000,23177.8922001144,0,0,3444.13248950319,0,0,"$160,000",Max,">$160,000"
2016,0,12765.2357624944,10394.5104791775,2094.73429865683,4855.99076024369,4697.77239042048,3819.66227819617,Min,"$2,000","<$2,000"
2016,2000,4699.34238033606,10394.5104791775,2094.73429865683,1902.32147341932,1987.4226681286,629.12375951472,"$2,000","$4,000","$2,000-$4,000"
2016,4000,4699.34238033606,12306.2395447311,2107.90419739947,1741.85636918659,1799.69807825482,629.12375951472,"$4,000","$6,000","$4,000-$6,000"
2016,6000,6442.7030284057,12486.69677249,2182.53564918496,1626.32488760552,3522.29030960234,590.590078585316,"$6,000","$8,000","$6,000-$8,000"
2016,8000,7738.562585013,12531.0974144087,2182.53564918496,2099.45972067749,3142.6540155676,568.064804162735,"$8,000","$10,000","$8,000-$10,000"
2016,10000,13517.8667897967,17058.0057744206,6545.83931302542,2816.38158903398,3747.5609003234,568.064804162736,"$10,000","$12,000","$10,000-$12,000"
2016,12000,11086.8112666586,26498.9134841605,9520.28865372815,3800.50224320216,7507.51046874063,751.490111241359,"$12,000","$14,000","$12,000-$14,000"
2016,14000,16727.9606614758,31920.9408199323,8045.64356454129,7171.97476075132,11993.3664245388,924.058977296787,"$14,000","$16,000","$14,000-$16,000"
2016,16000,15219.4086829053,40395.4725520075,7515.31090688787,7899.74302596847,16855.1366246609,1401.44190848845,"$16,000","$18,000","$16,000-$18,000"
2016,18000,18029.8737415392,51268.4779584447,8621.5022945555,6745.36261770669,21045.5630912762,2155.17722347774,"$18,000","$20,000","$18,000-$20,000"
2016,20000,20323.440799853,58628.0874222252,12332.954489073,5671.64853106939,17244.4877766777,16623.0686998185,"$20,000","$22,000","$20,000-$22,000"
2016,22000,20327.4317994801,69339.791578147,30037.2674873473,5032.30000019421,20119.8664234687,47536.528040649,"$22,000","$24,000","$22,000-$24,000"
2016,24000,24999.3344756131,84259.8194018323,63926.678609403,5646.66668048476,13253.7669903464,21184.3317942867,"$24,000","$26,000","$24,000-$26,000"
2016,26000,28151.2791209527,90447.1106739636,38418.5712833703,4850.01560139543,12106.8536467756,10100.6599240198,"$26,000","$28,000","$26,000-$28,000"
2016,28000,24013.4659420527,92284.1848473537,31045.5560528186,3805.5115645639,9879.16488351757,9598.6119746995,"$28,000","$30,000","$28,000-$30,000"
2016,30000,23549.6742304046,107071.993748301,28324.1988855288,5015.58024746702,9616.47316324327,4057.87965410382,"$30,000","$32,000","$30,000-$32,000"
2016,32000,24862.3233748747,108370.084883011,26458.5909599476,3987.03404754582,7409.84912754511,4817.72982636979,"$32,000","$34,000","$32,000-$34,000"
2016,34000,32033.1363164505,102287.720942523,17950.0875810114,3774.88050750498,8447.58122578266,4189.51598488868,"$34,000","$36,000","$34,000-$36,000"
2016,36000,30116.7705963125,90229.4544952861,19425.8257975794,3710.0427570123,5641.81957599463,3410.60831615602,"$36,000","$38,000","$36,000-$38,000"
2016,38000,32044.1549006809,81572.4117731239,19934.3888383306,5069.50937989737,4325.76675970649,3901.80091413661,"$38,000","$40,000","$38,000-$40,000"
2016,40000,27863.821181333,76964.828011564,16620.0922997068,5451.56294443017,3852.49128193842,3901.70341952681,"$40,000","$42,000","$40,000-$42,000"
2016,42000,29018.6135489197,90560.1108555647,15779.2555490495,4575.6404331651,4390.88009114942,1725.90195971454,"$42,000","$44,000","$42,000-$44,000"
2016,44000,35771.0478314571,85543.3284914207,16563.2265003763,6123.1475581022,3751.28799769704,1664.95662457703,"$44,000","$46,000","$44,000-$46,000"
2016,46000,33246.6520223866,70272.1531094904,13573.0177760388,5504.88128052979,2564.89613214094,2360.47204856836,"$46,000","$48,000","$46,000-$48,000"
2016,48000,35715.7595960966,57269.8776151601,13835.9493894692,5078.54801470241,2125.49512907738,1804.45290418598,"$48,000","$50,000","$48,000-$50,000"
2016,50000,39369.0091594065,59720.8411612799,11730.3937681016,4666.89414032045,1402.10941084762,1129.84349423874,"$50,000","$52,000","$50,000-$52,000"
2016,52000,30704.2786096478,53323.1281436058,9529.8839097452,4893.39422529088,1047.54107051916,1262.425163551,"$52,000","$54,000","$52,000-$54,000"
2016,54000,33166.1477142277,50207.0126147934,12067.1701281217,5116.81941149024,1206.96001506806,1739.65362783364,"$54,000","$56,000","$54,000-$56,000"
2016,56000,31755.2599217449,53104.2154451155,11912.3198684787,4352.94010079157,1352.92443141769,2689.31178283872,"$56,000","$58,000","$56,000-$58,000"
2016,58000,33573.1678040425,43291.2511145943,12858.3900532497,3805.89349573859,604.209350485209,2618.03670934576,"$58,000","$60,000","$58,000-$60,000"
2016,60000,35190.4181554886,39828.3940455071,10509.0262625409,4419.49315410512,537.415961037332,1373.29643832523,"$60,000","$62,000","$60,000-$62,000"
2016,62000,32715.0531645099,33771.3764828183,9197.77154088858,3968.89990155099,537.415961037332,1647.56568166174,"$62,000","$64,000","$62,000-$64,000"
2016,64000,32672.1578885965,28669.9592407967,10147.4641193348,3491.74803039595,537.415961037361,1467.48132924346,"$64,000","$66,000","$64,000-$66,000"
2016,66000,25938.3931861569,32791.7588053856,7311.42042308784,4365.29688777629,335.585498187575,714.595636258775,"$66,000","$68,000","$66,000-$68,000"
2016,68000,28144.3346420863,28529.4046340757,6962.72612469457,2641.19645677743,308.129706166073,714.595636258775,"$68,000","$70,000","$68,000-$70,000"
2016,70000,24176.8354866657,24405.8434699066,6911.7303255045,3259.59654885365,308.129706166103,712.722052205732,"$70,000","$72,000","$70,000-$72,000"
2016,72000,26899.3054877517,22735.8231559405,8276.76367098786,2657.4806557319,308.129706166073,711.038833500381,"$72,000","$74,000","$72,000-$74,000"
2016,74000,25599.6562361494,20108.6386690445,5266.52524681168,2216.6893386319,308.129706166073,705.037344302749,"$74,000","$76,000","$74,000-$76,000"
2016,76000,26443.0873225102,16083.6579297287,5120.06072855147,2163.69898678249,308.129706166103,550.765014939505,"$76,000","$78,000","$76,000-$78,000"
2016,78000,18545.6101664052,14458.496226795,2940.63334707799,1492.46153918063,308.129706166073,550.765014939505,"$78,000","$80,000","$78,000-$80,000"
2016,80000,18395.0594173715,11376.4127497443,2789.6775072522,1364.90057896773,259.071862827695,550.765014939505,"$80,000","$82,000","$80,000-$82,000"
2016,82000,15560.9183980789,11114.0133888219,3740.83042459702,1958.4603552458,249.571818142344,2205.62364552819,"$82,000","$84,000","$82,000-$84,000"
2016,84000,16593.815847276,9671.76939834096,4076.20278516098,1021.41033973792,249.571818142373,1647.02121502801,"$84,000","$86,000","$84,000-$86,000"
2016,86000,14150.5451845174,9633.95571566164,4289.77770296496,1153.03957730686,249.571818142344,248.504993781913,"$86,000","$88,000","$86,000-$88,000"
2016,88000,11768.4356204905,8293.17969203391,2550.60256362171,1399.52689493148,249.571818142373,248.504993781913,"$88,000","$90,000","$88,000-$90,000"
2016,90000,11142.1594272645,7792.81095076189,2369.51473784889,962.1541087277,249.571818142344,248.504993781913,"$90,000","$92,000","$90,000-$92,000"
2016,92000,10659.3220734473,7792.81095076189,2392.15247619175,937.99031005759,249.571818142373,248.504993781913,"$92,000","$94,000","$92,000-$94,000"
2016,94000,9684.41784252413,4274.39200109337,2428.13240056089,1010.96439122409,249.571818142344,248.504993781913,"$94,000","$96,000","$94,000-$96,000"
2016,96000,8601.81654920871,4094.31662091892,2428.13240056101,1023.03464279766,223.869678302028,248.504993781913,"$96,000","$98,000","$96,000-$98,000"
2016,98000,9487.43520524586,4094.31662091916,1769.30149220838,606.625041760708,69.6788599569118,106.287959247245,"$98,000","$100,000","$98,000-$100,000"
2016,1e+05,7169.08147288789,4094.31662091916,1717.8128119004,581.081200089742,69.6788599569409,57.5706217593397,"$100,000","$102,000","$100,000-$102,000"
2016,102000,6159.49734200793,4094.31662091916,1717.81281190028,581.081200089742,69.6788599569118,57.5706217593397,"$102,000","$104,000","$102,000-$104,000"
2016,104000,4933.07153063756,4217.61339770071,1441.70651963644,483.213215417782,69.6788599569409,57.5706217593106,"$104,000","$106,000","$104,000-$106,000"
2016,106000,4516.83359677158,4279.464750099,1107.17947003653,409.135575746273,69.6788599569409,57.5706217593397,"$106,000","$108,000","$106,000-$108,000"
2016,108000,4577.13983829995,4279.46475009946,1107.17947003664,409.135575746303,69.6788599569118,57.5706217593397,"$108,000","$110,000","$108,000-$110,000"
2016,110000,5241.33950338746,4279.464750099,1107.17947003653,409.135575746273,69.6788599569409,57.5706217593397,"$110,000","$112,000","$110,000-$112,000"
2016,112000,5241.33950338769,4279.46475009946,1107.17947003664,409.135575746273,69.6788599569409,57.5706217593397,"$112,000","$114,000","$112,000-$114,000"
2016,114000,3384.72074672137,2769.94222341199,1075.97021706251,486.301200164453,69.6788599569118,57.5706217593106,"$114,000","$116,000","$114,000-$116,000"
2016,116000,2885.29294831399,1801.70471238671,587.752883877954,508.244793719263,69.6788599569409,57.5706217593397,"$116,000","$118,000","$116,000-$118,000"
2016,118000,2885.29294831399,1801.70471238717,587.752883877954,508.244793719263,69.6788599569118,57.5706217593397,"$118,000","$120,000","$118,000-$120,000"
2016,120000,2885.29294831399,1801.70471238717,587.752883877954,508.244793719234,69.6788599569409,57.5706217593397,"$120,000","$122,000","$120,000-$122,000"
2016,122000,3072.9108170236,1801.70471238671,587.752883877954,267.42393585149,69.6788599569409,57.5706217593397,"$122,000","$124,000","$122,000-$124,000"
2016,124000,3188.58614445874,1801.70471238717,587.752883877954,247.10246670479,69.6788599569118,57.5706217593106,"$124,000","$126,000","$124,000-$126,000"
2016,126000,3188.58614445897,1801.70471238671,587.752883877954,247.10246670476,69.6788599569409,57.5706217593397,"$126,000","$128,000","$126,000-$128,000"
2016,128000,3188.58614445874,1801.70471238717,587.752883877838,247.10246670479,69.6788599569409,57.5706217593397,"$128,000","$130,000","$128,000-$130,000"
2016,130000,1716.08330118191,1801.70471238717,587.752883877954,247.10246670479,69.6788599569118,57.5706217593397,"$130,000","$132,000","$130,000-$132,000"
2016,132000,1447.56623594696,1801.70471238671,587.752883877954,247.10246670479,69.6788599569409,57.5706217593397,"$132,000","$134,000","$132,000-$134,000"
2016,134000,1447.56623594719,1801.70471238717,587.752883877954,247.10246670479,69.6788599569118,57.5706217593106,"$134,000","$136,000","$134,000-$136,000"
2016,136000,1447.56623594719,1801.70471238671,509.946055933135,247.10246670479,69.6788599569409,57.5706217593397,"$136,000","$138,000","$136,000-$138,000"
2016,138000,1447.56623594719,1945.38597459113,501.564593784045,108.840486168046,69.6788599569409,57.5706217593397,"$138,000","$140,000","$138,000-$140,000"
2016,140000,1447.56623594696,2041.82119694399,501.564593784162,107.479194166634,69.6788599569118,57.5706217593397,"$140,000","$142,000","$140,000-$142,000"
